DateTime,Open,High,Low,Close,Volume
2026-03-13T15:17:00.000+0000,254.12,254.12,253.96,254.06,71761
2026-03-13T15:18:00.000+0000,254.08,254.19,254.0,254.09,22791
2026-03-13T15:19:00.000+0000,254.1,254.1,253.89,253.91,34909
2026-03-13T15:20:00.000+0000,253.93,253.95,253.71,253.88,53275
2026-03-13T15:21:00.000+0000,253.9,254.15,253.88,254.01,25806
2026-03-13T15:22:00.000+0000,254.01,254.1,253.95,253.97,18510
2026-03-13T15:23:00.000+0000,253.95,253.96,253.7,253.71,20979
2026-03-13T15:24:00.000+0000,253.71,253.71,253.41,253.45,67848
2026-03-13T15:25:00.000+0000,253.45,253.52,253.37,253.4,59724
2026-03-13T15:26:00.000+0000,253.42,253.55,253.38,253.49,24863
2026-03-13T15:27:00.000+0000,253.49,253.51,253.34,253.37,39867
2026-03-13T15:28:00.000+0000,253.4,253.46,253.33,253.37,15836
2026-03-13T15:29:00.000+0000,253.39,253.42,253.27,253.3,24023
2026-03-13T15:30:00.000+0000,253.33,253.41,253.23,253.34,27514
2026-03-13T15:31:00.000+0000,253.35,253.42,253.27,253.36,29818
2026-03-13T15:32:00.000+0000,253.34,253.45,253.32,253.45,23969
2026-03-13T15:33:00.000+0000,253.4,253.5,253.22,253.22,37136
2026-03-13T15:34:00.000+0000,253.23,253.52,253.23,253.41,34281
2026-03-13T15:35:00.000+0000,253.42,253.47,253.16,253.16,27251
2026-03-13T15:36:00.000+0000,253.15,253.19,252.95,253.16,66358
2026-03-13T15:37:00.000+0000,253.16,253.31,253.08,253.24,37499
2026-03-13T15:38:00.000+0000,253.24,253.33,253.15,253.26,28603
2026-03-13T15:39:00.000+0000,253.26,253.28,253.06,253.23,34895
2026-03-13T15:40:00.000+0000,253.23,253.28,253.11,253.16,20914
2026-03-13T15:41:00.000+0000,253.16,253.19,252.84,252.95,43174
2026-03-13T15:42:00.000+0000,252.98,253.0,252.78,252.78,45296
2026-03-13T15:43:00.000+0000,252.81,252.81,252.37,252.37,92103
2026-03-13T15:44:00.000+0000,252.38,252.45,252.25,252.36,105801
2026-03-13T15:45:00.000+0000,252.37,252.6,252.36,252.44,71117
2026-03-13T15:46:00.000+0000,252.44,252.48,252.23,252.45,70832
2026-03-13T15:47:00.000+0000,252.46,252.91,252.46,252.73,148329
